223,310,155,169,0.24096
509,1,36,52,0.21369
1,57,575,420,0.2053
330,393,47,76,0.19274
223,65,352,411,0.18619
506,1,48,48,0.17849
221,282,171,210,0.17795
214,309,211,169,0.17609
394,139,181,282,0.17299
301,66,275,185,0.16854
461,138,111,103,0.16748
292,62,283,363,0.16623
160,309,218,167,0.16604
424,138,151,228,0.16499
217,158,241,318,0.16368
92,112,483,363,0.1625
1,1,792,539,0.1623
306,116,270,353,0.16114
1,1,458,474,0.16111
109,1,76,41,0.16017
320,382,59,87,0.15825
1,1,247,153,0.1573
82,65,409,411,0.1563
223,255,155,221,0.15598
671,51,48,48,0.15582
509,9,39,39,0.15557
357,122,88,49,0.15425
304,116,185,109,0.15396
671,1,47,99,0.1538
373,127,72,45,0.15166
479,126,96,54,0.15149
220,75,269,401,0.15123
81,67,496,354,0.14919
219,219,224,260,0.14902
1,1,577,402,0.14845
234,116,340,305,0.14798
233,395,144,80,0.14729
222,309,105,167,0.14663
1,1,230,107,0.14567
299,67,192,163,0.1452
208,254,214,242,0.14512
1,135,182,169,0.14446
302,116,318,305,0.14423
443,138,124,86,0.14315
235,310,94,88,0.14251
455,106,120,135,0.14199
1,35,394,505,0.14197
364,139,425,401,0.1419
306,116,269,249,0.14122
493,1,52,47,0.14111
109,1,121,97,0.13992
221,65,569,475,0.13957
304,116,264,109,0.13955
179,309,279,166,0.13945
1,136,109,79,0.13926
356,65,220,401,0.13886
281,394,97,75,0.13707
472,135,93,45,0.1363
35,65,756,411,0.1362
298,316,32,82,0.13474
1,1,186,155,0.13443
319,318,52,86,0.13379
300,65,191,341,0.13376
396,213,168,208,0.13375
318,116,561,424,0.1336
1,19,576,255,0.13348
86,309,292,166,0.13316
472,105,105,78,0.133
80,112,495,255,0.13245
259,382,118,94,0.13199
358,113,209,308,0.13193
460,160,106,65,0.13159
306,116,182,146,0.13157
301,1,597,539,0.13041
673,55,40,46,0.12974
163,1,67,98,0.12952
656,1,63,99,0.12944
346,219,40,21,0.12885
428,116,153,125,0.12846
221,201,344,274,0.12834
442,116,130,110,0.12819
356,219,40,21,0.12767
1,59,576,266,0.12756
463,158,105,85,0.12736
1,114,111,40,0.12729
1,112,959,428,0.1267
301,113,265,147,0.1267
321,395,50,15,0.12646
1,1,287,209,0.12643
101,1,859,539,0.1261
354,113,213,129,0.1258
209,83,222,395,0.12576
112,110,172,70,0.1257
379,112,196,254,0.12567
320,316,33,82,0.12502
1,111,458,429,0.12492
98,109,186,164,0.12472
233,151,376,326,0.12366
1,136,117,102,0.12357
223,122,172,353,0.12348
395,211,62,191,0.12234
318,317,59,149,0.122
236,115,251,290,0.12198
228,373,151,105,0.1218
228,389,151,104,0.12179
110,1,108,58,0.1217
109,1,105,77,0.12147
451,139,123,275,0.12138
297,65,278,273,0.12135
297,1,278,250,0.12129
459,139,131,230,0.12111
517,1,30,49,0.12075
463,148,103,115,0.1205
1,1,354,155,0.12024
102,73,386,265,0.12003
103,111,283,368,0.11996
673,37,45,64,0.11939
125,264,252,228,0.11938
