682,163,127,133,0.27128
576,127,233,167,0.24587
576,124,128,172,0.21291
693,228,114,61,0.21115
681,165,102,38,0.21007
661,143,146,146,0.20532
651,164,157,140,0.20386
691,234,117,67,0.20192
679,165,110,86,0.20068
401,99,99,43,0.19581
447,213,90,46,0.18986
378,99,429,197,0.18876
543,53,265,243,0.18857
373,329,58,32,0.18852
400,98,99,63,0.18744
162,29,645,343,0.18644
445,127,363,167,0.18598
575,1,234,296,0.18247
682,163,125,179,0.18234
244,238,118,97,0.17751
691,191,121,101,0.1772
161,1,646,303,0.17717
161,101,276,265,0.17712
682,165,99,53,0.17518
682,105,125,187,0.17471
160,98,651,302,0.17199
365,99,446,280,0.16973
379,1,431,295,0.1697
497,1,310,293,0.16625
241,222,196,145,0.16614
699,241,108,49,0.16584
160,95,648,203,0.16313
657,162,134,78,0.16311
66,29,815,511,0.16277
599,157,208,140,0.16271
160,97,385,274,0.16231
161,98,546,237,0.16212
365,56,442,374,0.16199
366,98,327,280,0.16071
374,337,57,23,0.15876
162,28,649,464,0.15788
136,74,671,263,0.15617
685,187,105,53,0.15563
680,49,128,242,0.15412
679,143,113,127,0.15406
576,127,287,183,0.15397
402,74,291,220,0.15298
682,142,162,147,0.15285
367,235,71,132,0.15248
543,53,49,84,0.15235
682,161,105,73,0.15093
554,124,253,251,0.15069
223,238,164,97,0.15036
432,109,272,185,0.15026
160,100,247,164,0.14973
371,56,249,323,0.14965
244,238,234,130,0.14946
135,55,571,318,0.14877
449,227,90,29,0.14871
230,98,462,280,0.14858
416,127,391,273,0.14721
682,165,222,129,0.14711
242,237,195,169,0.14658
400,106,25,25,0.14637
380,97,164,173,0.14622
338,99,369,199,0.14539
543,1,267,346,0.14526
679,132,146,187,0.1451
401,96,92,36,0.14496
461,213,45,17,0.14487
136,65,296,270,0.1445
385,97,115,103,0.14414
244,239,185,96,0.14375
633,59,174,232,0.14363
162,99,377,164,0.14358
576,124,117,227,0.14355
366,212,208,167,0.14319
367,98,179,272,0.14236
367,75,279,356,0.14232
666,1,142,289,0.14231
681,147,108,155,0.14006
685,179,108,75,0.13961
349,329,80,37,0.13939
375,111,436,359,0.13898
243,116,582,315,0.13778
343,241,94,127,0.13741
682,161,126,250,0.13713
386,75,197,185,0.1367
386,96,118,134,0.13666
378,91,266,205,0.13655
244,223,331,155,0.13503
401,104,36,26,0.135
241,217,145,119,0.13378
195,75,509,356,0.1334
375,98,129,271,0.13324
161,95,423,333,0.13312
286,241,154,127,0.13283
244,222,144,143,0.13266
561,56,143,239,0.13253
506,56,86,99,0.132
679,162,192,157,0.1318
526,337,46,36,0.13173
689,221,145,81,0.13135
243,239,137,143,0.13029
402,54,309,383,0.12986
83,83,354,288,0.12959
576,58,287,236,0.12942
400,96,144,63,0.12925
373,322,60,37,0.1288
446,212,126,167,0.1284
349,322,80,37,0.12809
400,54,191,105,0.12769
109,75,476,304,0.12768
137,99,309,318,0.12715
657,234,153,64,0.12696
425,111,280,262,0.12633
244,97,328,276,0.12532
252,265,187,101,0.12525
497,228,40,22,0.1249
386,94,114,81,0.12483
526,322,45,51,0.1248
505,54,200,240,0.12459
222,239,217,199,0.12427
366,32,517,508,0.12374
366,211,216,218,0.12315
379,99,128,179,0.12285
401,105,22,36,0.12271
616,163,191,169,0.12263
701,285,108,35,0.12247
499,53,382,242,0.12227
529,301,41,72,0.12172
161,56,432,223,0.12127
543,32,184,265,0.12067
362,93,187,207,0.12033
641,164,149,92,0.12029
223,222,145,136,0.11992
554,123,256,386,0.11826
244,222,337,213,0.11805
453,51,357,352,0.11795
365,210,261,189,0.11779
489,126,318,322,0.11778
371,265,66,102,0.11771
689,232,99,58,0.11757
691,226,117,102,0.11753
423,117,114,147,0.11748
422,75,292,260,0.11694
402,1,189,159,0.11662
448,229,97,88,0.11627
