349,106,58,37,0.23081
353,106,64,43,0.20375
925,49,35,27,0.19487
238,129,123,53,0.19015
124,129,252,133,0.17524
349,112,70,32,0.17311
124,54,531,486,0.17279
119,60,335,298,0.17215
352,94,57,51,0.16863
124,129,254,203,0.16723
352,103,57,57,0.16651
297,99,355,441,0.16592
123,1,530,356,0.16443
294,101,577,439,0.16103
123,55,749,485,0.16011
124,59,328,223,0.15778
819,1,31,86,0.15645
239,104,413,311,0.15264
83,1,370,359,0.14978
124,128,321,230,0.14938
206,127,165,55,0.14693
239,53,413,315,0.14484
239,129,167,53,0.14413
324,103,330,334,0.14275
109,55,511,360,0.14021
124,1,286,338,0.14011
171,2,112,33,0.13642
351,106,92,37,0.13606
236,128,140,132,0.1357
124,105,531,253,0.13534
123,1,730,371,0.13398
926,49,34,39,0.13396
122,54,667,303,0.13393
910,49,50,54,0.13368
123,60,327,480,0.13186
1,103,652,437,0.13157
239,112,411,225,0.13049
182,128,196,132,0.13028
123,53,523,237,0.13019
925,33,35,24,0.1301
322,101,293,255,0.12912
121,106,331,157,0.12829
934,52,26,25,0.12805
236,122,209,236,0.12746
238,131,163,207,0.12745
124,1,328,185,0.12619
124,104,321,313,0.12577
239,100,618,315,0.12463
125,59,327,127,0.12394
121,24,255,259,0.12377
239,103,168,80,0.12288
321,1,334,369,0.12276
352,112,57,25,0.1224
806,1,43,84,0.12183
819,1,41,99,0.12106
1,58,450,482,0.11977
815,1,29,82,0.11945
121,116,563,299,0.11937
352,122,57,21,0.11875
818,1,142,101,0.11861
322,106,87,41,0.11779
207,103,200,170,0.11767
297,123,315,293,0.11699
913,61,43,43,0.11687
336,111,72,37,0.11638
411,518,69,22,0.11456
204,130,173,190,0.11368
353,97,80,47,0.11341
238,54,377,241,0.11333
352,101,55,76,0.11306
207,123,257,213,0.11304
287,51,524,358,0.11301
205,105,203,232,0.11275
926,49,33,52,0.11272
238,70,172,112,0.11265
776,119,77,41,0.11243
237,53,621,303,0.11188
607,113,37,93,0.11143
353,53,262,266,0.11088
238,53,369,487,0.11084
207,103,319,437,0.11077
571,104,45,102,0.10986
819,1,55,96,0.10898
409,518,36,22,0.10851
234,1,419,318,0.10813
542,102,318,169,0.1078
104,129,272,262,0.10725
337,88,72,55,0.10675
542,102,242,104,0.10595
934,28,26,31,0.10529
166,128,213,171,0.10504
238,106,214,319,0.10491
391,511,31,29,0.10422
294,106,160,252,0.10364
236,71,125,114,0.10351
206,59,202,125,0.10326
126,1,527,185,0.10251
907,48,53,27,0.10191
330,191,116,181,0.10151
541,101,312,120,0.10144
32,128,359,209,0.10104
122,55,491,131,0.10099
547,1,311,157,0.10095
323,190,312,225,0.10062
347,103,78,57,0.10042
526,101,348,439,0.10035
148,7,31,28,0.10021
925,37,35,35,0.10019
236,59,219,125,0.10012
386,103,230,217,0.099774
1,185,515,355,0.099284
913,48,47,72,0.099273
394,505,26,35,0.099036
223,146,127,104,0.098793
537,100,247,191,0.098735
819,1,89,96,0.098703
32,131,346,134,0.098178
913,55,38,46,0.097924
206,1,247,359,0.09789
366,101,249,314,0.097493
295,103,264,437,0.096592
353,101,101,83,0.095871
536,100,318,272,0.095762
555,102,243,158,0.095521
323,189,329,351,0.095388
774,106,81,52,0.095359
84,127,369,329,0.095202
236,1,173,182,0.094744
401,496,19,44,0.094266
354,103,96,55,0.093893
774,1,85,157,0.093696
814,1,73,94,0.09341
236,52,359,131,0.093356
206,129,165,81,0.093148
534,50,426,490,0.09299
322,192,129,218,0.092934
323,103,129,306,0.092876
148,1,30,49,0.09276
305,82,102,62,0.092557
559,103,59,105,0.092536
888,49,72,52,0.092517
296,101,225,314,0.092315
351,112,49,30,0.092296
323,201,203,339,0.092165
376,100,276,265,0.091801
148,6,33,39,0.091768
112,186,336,170,0.091492
206,133,40,17,0.091454
352,71,55,90,0.091446
779,117,96,41,0.091184
324,100,192,440,0.091044
107,186,220,262,0.090956
326,168,331,204,0.090824
391,100,261,440,0.090766
351,111,55,21,0.09055
776,126,87,35,0.090377
239,123,297,293,0.090358
910,49,50,38,0.090303
6,1,376,279,0.090284
934,52,26,37,0.090032
237,1,621,301,0.089854
394,457,84,83,0.089475
190,140,155,109,0.089332
354,54,241,486,0.089315
96,186,350,249,0.089184
790,1,41,72,0.089051
354,94,54,99,0.089049
353,55,244,109,0.088928
181,23,97,39,0.08879
205,102,413,171,0.088509
205,123,45,27,0.088459
817,48,143,54,0.08835
533,1,328,269,0.088047
202,137,49,44,0.087829
236,122,208,177,0.08782
774,1,75,88,0.087643
113,185,212,147,0.087539
329,106,115,251,0.087293
363,93,446,317,0.087103
907,32,53,25,0.086739
299,178,310,192,0.086638
239,129,167,81,0.086607
121,186,279,150,0.08657
143,1,38,52,0.086534
817,1,117,80,0.086488
910,49,49,90,0.086371
608,112,57,96,0.086116
417,487,64,45,0.085998
381,514,40,26,0.085864
385,508,35,32,0.08586
1,185,326,339,0.085828
17,5,435,181,0.085665
526,93,33,54,0.085507
288,59,277,350,0.08544
441,100,174,226,0.085356
921,49,39,64,0.085273
542,101,75,111,0.085254
538,1,321,373,0.085174
202,113,46,36,0.085033
777,64,81,96,0.085018
206,99,249,84,0.084958
123,185,529,355,0.084774
352,55,265,151,0.08477
357,99,427,441,0.084509
322,192,201,225,0.084479
353,192,90,165,0.084355
311,311,214,229,0.084275
358,190,251,127,0.08404
746,1,114,157,0.083976
788,1,64,74,0.083914
833,73,36,20,0.083909
526,101,71,67,0.083895
238,1,150,316,0.08371
534,93,26,48,0.083694
818,1,142,146,0.083635
