624,221,78,114,0.25423
194,276,418,264,0.22071
180,142,716,398,0.22062
450,184,111,195,0.21669
179,105,433,435,0.21528
838,286,51,48,0.21163
180,1,780,539,0.1994
316,183,298,357,0.19315
193,183,512,357,0.19101
596,221,107,114,0.18239
111,1,501,539,0.18168
196,184,383,356,0.18092
450,190,254,173,0.17716
1,101,612,439,0.17604
457,210,96,55,0.17551
348,183,357,357,0.17485
446,188,117,135,0.16963
436,168,470,372,0.16921
456,228,97,37,0.16811
625,190,79,164,0.16524
626,220,77,158,0.16507
510,195,195,159,0.16467
428,143,133,221,0.16417
312,385,265,155,0.16398
427,151,133,115,0.16346
773,113,39,35,0.16318
438,183,267,357,0.16012
624,217,115,119,0.16004
840,269,49,64,0.15939
428,149,132,71,0.15868
333,385,48,52,0.15841
179,103,298,437,0.15815
229,315,276,225,0.15786
457,229,98,149,0.15784
459,321,17,45,0.15741
386,190,318,287,0.15486
110,287,407,253,0.15462
226,386,354,154,0.15434
450,202,108,224,0.15399
429,152,273,212,0.15297
279,291,337,249,0.15117
438,182,144,358,0.15085
179,100,382,355,0.15011
631,209,45,17,0.14915
631,221,45,17,0.14913
442,153,131,264,0.14845
310,315,269,225,0.14843
354,400,259,140,0.1483
171,101,601,413,0.14827
110,99,421,441,0.1482
196,287,251,218,0.14741
111,313,504,227,0.1466
175,99,386,263,0.14562
840,285,49,68,0.1439
446,183,114,82,0.14285
429,121,139,157,0.14071
280,386,354,154,0.14025
448,180,446,183,0.13992
457,238,92,92,0.13957
451,172,112,106,0.13911
317,386,64,51,0.13911
777,172,120,162,0.13845
776,113,26,36,0.1384
386,184,178,195,0.13839
513,213,39,39,0.13818
511,171,203,164,0.13789
825,171,69,162,0.13746
330,149,231,235,0.13717
229,343,386,197,0.13666
331,1,572,539,0.13609
193,276,664,264,0.13596
311,1,301,539,0.1355
634,204,45,21,0.13539
816,196,79,139,0.13484
231,316,248,187,0.13434
44,1,460,539,0.13329
386,109,316,431,0.13325
347,190,214,174,0.13246
436,401,142,139,0.13194
316,317,202,223,0.13167
622,221,155,115,0.13155
430,189,131,325,0.13135
449,196,214,185,0.13135
312,47,390,493,0.13126
427,121,133,115,0.13096
388,190,189,350,0.13068
512,194,51,157,0.13007
812,286,77,49,0.12985
634,220,45,22,0.12965
110,385,503,155,0.12959
325,151,287,331,0.12833
136,124,479,350,0.12807
776,1,184,196,0.12761
453,321,22,44,0.12714
179,1,316,451,0.12641
776,106,38,43,0.12636
429,210,129,55,0.12579
451,238,117,126,0.12561
429,151,36,52,0.12559
446,111,450,251,0.12542
438,189,225,293,0.12539
449,191,449,289,0.12518
445,50,440,490,0.12428
418,442,194,98,0.12428
625,142,79,194,0.12415
512,214,191,197,0.12389
834,196,60,146,0.12387
196,286,250,165,0.12371
432,222,272,173,0.12311
193,238,363,271,0.12305
419,101,161,264,0.12288
436,442,142,98,0.1224
120,1,441,382,0.12225
873,184,87,135,0.12209
178,100,318,215,0.12142
616,221,86,190,0.12142
325,356,55,81,0.12137
512,196,191,279,0.12134
386,1,159,142,0.1213
624,172,272,164,0.1213
458,214,268,137,0.12088
282,107,281,433,0.12056
192,275,423,200,0.12052
316,189,578,317,0.12051
326,384,54,74,0.12044
448,154,446,181,0.12032
228,385,257,155,0.12028
118,1,654,473,0.12005
795,142,101,191,0.11992
514,226,34,31,0.11988
180,101,314,289,0.1195
466,249,87,73,0.11943
108,286,293,254,0.11942
181,149,381,172,0.11904
438,445,79,95,0.1187
634,221,43,28,0.11864
316,343,328,197,0.11861
775,114,99,77,0.11855
282,317,196,223,0.11848
547,196,155,173,0.11824
316,386,162,154,0.11777
591,217,112,157,0.11762
279,383,226,157,0.11736
625,220,51,60,0.11714
511,199,40,52,0.117
326,200,225,340,0.11676
410,453,97,87,0.11669
839,247,50,87,0.11653
331,184,372,202,0.11625
512,112,193,240,0.11621
177,105,223,346,0.1158
507,196,54,126,0.11576
513,228,36,24,0.1156
372,151,105,218,0.1147
50,100,511,355,0.11459
775,109,46,38,0.11448
588,185,116,164,0.11446
391,440,186,100,0.11424
467,196,95,158,0.11415
837,286,81,49,0.11405
136,101,334,369,0.11332
108,385,371,155,0.11319
451,175,111,45,0.11273
391,445,128,95,0.11245
429,152,52,49,0.11213
453,196,322,344,0.11198
794,173,102,128,0.1114
514,205,41,52,0.11113
504,196,230,224,0.11105
390,1,173,264,0.11101
826,1,102,63,0.11085
179,314,400,200,0.11069
298,99,265,294,0.11026
448,182,230,150,0.11022
624,181,101,157,0.11009
330,134,147,253,0.10987
196,284,196,256,0.10984
389,1,571,363,0.10946
179,100,593,281,0.10901
621,204,54,21,0.10889
1,285,399,255,0.10886
508,196,167,137,0.10878
517,276,38,77,0.10861
282,385,99,53,0.10847
449,253,29,62,0.10844
326,343,67,96,0.10822
195,283,195,191,0.10729
179,1,589,382,0.1067
386,1,319,474,0.10627
381,190,181,134,0.10613
1,101,390,439,0.10597
776,1,184,332,0.10583
776,111,121,226,0.1057
283,355,97,82,0.10563
307,347,73,95,0.10548
106,417,213,123,0.10534
196,399,323,141,0.10467
106,103,287,437,0.10453
493,436,121,104,0.10451
388,1,373,361,0.10448
448,199,44,165,0.10426
84,277,364,245,0.10388
82,99,482,225,0.10358
418,401,214,139,0.10349
104,139,460,247,0.10348
625,1,335,334,0.10344
282,343,113,95,0.10285
325,386,84,51,0.10255
511,216,43,48,0.10252
625,172,335,183,0.10231
386,457,118,83,0.10228
517,274,32,49,0.10224
178,104,221,215,0.10211
279,233,336,288,0.10193
820,142,81,191,0.10192
241,315,237,139,0.10191
455,195,157,345,0.10181
356,441,257,99,0.10179
386,149,191,326,0.10162
300,1,261,390,0.1015
196,190,283,261,0.10145
398,151,71,210,0.10131
621,222,57,20,0.10124
381,190,95,197,0.10117
433,424,84,51,0.10112
516,194,160,180,0.10112
495,442,83,97,0.1009
466,401,146,139,0.10087
834,175,60,126,0.10075
418,135,200,85,0.10053
446,1,115,377,0.1003
511,195,52,99,0.10002
116,1,844,383,0.099988
429,238,120,96,0.099737
327,151,235,170,0.099307
228,385,214,118,0.099232
195,227,509,247,0.09921
625,214,151,155,0.099129
776,139,105,49,0.099031
839,294,51,29,0.098998
821,267,68,68,0.09874
313,100,185,440,0.098574
176,98,784,280,0.098367
461,254,97,110,0.098298
326,233,376,241,0.098294
191,190,371,131,0.098236
389,1,114,142,0.098106
49,1,209,93,0.098046
325,336,57,109,0.097877
605,214,201,122,0.097805
410,425,106,115,0.097589
501,216,214,324,0.097439
625,221,265,115,0.096913
280,355,100,115,0.096879
633,203,58,22,0.096874
109,397,242,143,0.096851
471,205,86,61,0.096803
180,105,178,435,0.096777
511,196,127,127,0.096747
424,457,76,83,0.096723
348,392,196,148,0.096641
443,190,57,172,0.096446
79,444,63,96,0.096399
458,216,218,117,0.096308
670,1,290,208,0.096206
198,184,366,179,0.096116
838,286,52,99,0.095871
457,215,97,78,0.095741
509,180,155,173,0.095439
514,215,167,137,0.095274
229,386,289,129,0.09525
34,1,325,539,0.094996
777,160,122,214,0.094967
1,445,150,95,0.094894
315,343,88,101,0.094871
775,109,36,52,0.09485
466,195,112,183,0.094813
755,171,155,121,0.094479
428,151,248,129,0.094476
355,186,121,177,0.094459
409,469,108,71,0.094315
107,287,339,185,0.094314
301,101,193,291,0.094136
448,321,30,44,0.094135
493,209,58,42,0.094018
429,86,148,423,0.093969
1,386,519,154,0.093915
429,131,246,199,0.09386
356,152,205,115,0.093794
624,110,273,238,0.093384
316,190,161,350,0.093345
429,1,274,363,0.093257
316,275,297,199,0.093212
49,1,109,94,0.093206
775,113,45,76,0.093192
514,228,48,25,0.093182
160,275,235,176,0.093051
194,386,253,154,0.092783
424,151,33,54,0.092771
774,1,155,146,0.092649
