589,176,147,166,0.21085
385,160,199,203,0.195
402,160,336,201,0.19221
589,176,125,71,0.18953
375,160,585,380,0.18501
375,160,361,380,0.18285
430,199,155,164,0.18184
76,1,884,539,0.18121
386,161,258,245,0.17562
535,173,203,174,0.17476
849,166,42,49,0.17436
589,175,127,106,0.17346
616,214,121,127,0.17168
227,161,510,201,0.17085
230,161,505,379,0.16978
230,160,354,201,0.16973
374,389,279,151,0.16789
228,161,508,273,0.16777
159,98,135,79,0.16698
173,71,563,290,0.16621
769,131,18,60,0.1659
703,276,33,49,0.16527
442,276,102,86,0.16508
386,136,352,278,0.16435
171,81,414,281,0.16408
226,196,418,165,0.16142
373,1,587,539,0.16102
159,1,578,407,0.15939
375,197,276,343,0.15886
228,199,230,146,0.15879
384,196,354,237,0.15866
730,130,45,60,0.1569
688,176,25,48,0.15612
588,112,150,230,0.1555
231,1,506,522,0.15503
77,1,659,539,0.15497
171,139,480,401,0.15436
76,1,825,419,0.15216
75,137,661,403,0.15189
581,176,158,65,0.14987
429,160,167,214,0.14948
171,166,43,43,0.14932
172,1,473,361,0.14916
382,200,203,143,0.14893
752,131,21,60,0.14845
847,169,43,56,0.14803
661,289,49,33,0.14747
230,198,417,235,0.14729
173,154,40,55,0.14674
159,98,134,113,0.14668
556,196,179,146,0.14634
382,197,339,164,0.14616
556,176,177,108,0.14523
172,1,747,361,0.14438
616,175,103,164,0.14406
11,1,125,77,0.14403
586,196,43,48,0.14357
430,193,309,151,0.14352
589,197,52,45,0.14329
296,1,442,361,0.14276
72,160,888,380,0.1427
173,1,478,539,0.14253
613,253,124,88,0.14221
402,99,336,244,0.14123
384,1,353,522,0.14099
679,175,32,49,0.14099
588,113,372,427,0.14071
173,140,121,73,0.14004
708,270,27,57,0.13988
589,169,301,176,0.13951
588,189,47,52,0.13901
172,40,373,305,0.13861
413,1,323,361,0.13823
589,190,34,52,0.13794
254,160,377,292,0.13694
534,219,214,129,0.13692
254,40,342,322,0.13686
847,304,32,49,0.13604
174,138,372,207,0.13556
588,160,132,214,0.13525
385,161,505,200,0.13519
769,131,78,61,0.13492
534,112,205,233,0.13483
142,90,152,79,0.13461
589,196,17,45,0.13433
427,178,219,186,0.1343
590,1,331,223,0.1338
588,175,147,225,0.13298
725,131,60,61,0.13273
109,42,487,320,0.13263
589,1,153,340,0.13194
375,310,278,230,0.13176
231,159,356,381,0.13155
588,132,185,220,0.13142
123,44,173,132,0.13132
383,158,520,302,0.13085
442,276,111,68,0.13078
423,276,140,85,0.12998
11,16,117,63,0.12974
385,75,531,287,0.12921
441,181,159,162,0.12912
769,130,32,61,0.12894
593,216,143,142,0.12878
174,160,413,292,0.1283
375,269,585,271,0.12794
561,1,40,52,0.12782
661,278,76,47,0.12744
539,1,421,539,0.12741
288,1,357,406,0.12677
429,219,307,142,0.12675
173,165,52,45,0.12641
172,83,286,265,0.12618
110,140,475,221,0.12486
767,129,29,66,0.12484
159,62,143,114,0.12431
121,1,173,177,0.12399
375,423,40,117,0.12361
74,160,522,380,0.1232
532,175,208,266,0.12306
589,1,149,139,0.1228
591,1,24,44,0.12278
533,196,214,173,0.12272
732,69,168,146,0.12262
627,176,112,164,0.12211
372,276,363,264,0.12205
123,1,323,176,0.12202
731,122,47,78,0.12195
593,233,39,43,0.12172
441,276,105,53,0.12098
579,1,340,344,0.11983
829,168,64,45,0.11948
176,24,119,154,0.11934
850,187,34,28,0.11919
412,156,184,292,0.11905
10,1,586,539,0.11871
615,222,345,318,0.11857
384,217,160,146,0.11751
521,166,381,189,0.11688
836,161,54,54,0.11655
588,1,150,242,0.11651
729,76,189,119,0.11645
661,290,62,33,0.11603
161,87,132,156,0.11598
595,235,49,103,0.11597
443,263,102,88,0.11595
443,196,203,215,0.1156
161,1,575,243,0.11523
613,130,123,230,0.1151
264,1,655,240,0.11488
174,83,359,161,0.11465
589,235,148,106,0.1145
612,283,124,57,0.11449
442,270,144,91,0.11372
730,110,43,86,0.1133
122,1,75,132,0.11315
383,142,201,345,0.11307
11,1,585,361,0.11299
585,176,182,127,0.11279
383,1,262,429,0.11273
142,84,188,93,0.11272
447,320,96,41,0.11265
174,160,121,52,0.11264
696,269,39,60,0.11248
160,84,167,129,0.11227
731,131,17,50,0.11226
374,404,46,136,0.11199
390,388,247,115,0.11162
589,146,124,95,0.11155
683,164,28,66,0.11153
557,131,345,214,0.11145
691,75,269,465,0.11137
176,86,134,83,0.11114
589,190,66,51,0.11093
136,196,599,329,0.11084
581,191,61,54,0.11079
443,268,102,120,0.11078
173,133,120,112,0.11078
346,1,307,522,0.11066
159,1,191,177,0.11061
588,197,47,76,0.1106
526,1,210,345,0.11037
374,200,210,340,0.11019
255,254,397,286,0.11019
559,1,365,177,0.11
661,286,53,43,0.10985
10,1,287,209,0.10937
228,196,732,335,0.10906
769,123,96,70,0.10897
231,41,236,305,0.10878
272,390,384,150,0.10864
730,22,189,199,0.10844
161,1,132,212,0.10841
691,130,85,197,0.10823
