388,157,234,223,0.25535
389,156,259,269,0.22052
501,158,123,51,0.20139
849,166,42,49,0.20129
591,160,32,49,0.2009
228,158,396,242,0.19668
389,158,508,382,0.19604
227,241,178,159,0.19306
333,76,627,464,0.19131
389,159,260,381,0.19032
80,1,880,539,0.18839
501,157,121,145,0.18733
395,158,229,147,0.18488
386,158,348,382,0.18436
583,157,39,52,0.18346
171,83,453,315,0.18083
410,196,222,185,0.17733
226,158,425,382,0.17625
386,197,236,214,0.17242
411,157,266,223,0.17121
224,158,736,382,0.16909
228,223,211,176,0.16838
589,199,30,67,0.16352
226,1,398,397,0.16292
389,158,501,264,0.16203
436,156,186,244,0.16141
389,84,235,308,0.16092
568,160,57,48,0.16036
495,158,127,193,0.16016
173,140,121,82,0.15887
172,76,727,430,0.15868
586,256,33,49,0.15809
388,136,338,326,0.15642
499,159,125,73,0.15543
844,160,48,60,0.15462
436,143,186,164,0.15412
160,1,488,539,0.15407
430,357,307,183,0.15387
162,94,132,83,0.15382
333,1,587,461,0.15263
829,167,64,47,0.15188
172,84,313,314,0.15082
389,168,159,191,0.1499
11,1,118,77,0.14986
394,159,230,107,0.1497
845,189,32,26,0.14646
590,197,37,68,0.14482
225,194,425,228,0.14469
585,160,41,105,0.14444
173,94,120,129,0.14342
849,189,36,26,0.14338
505,197,97,105,0.14283
478,169,31,31,0.14258
173,139,120,129,0.1419
211,241,268,158,0.14183
499,157,124,109,0.1418
427,155,214,191,0.14158
135,131,596,409,0.14152
173,97,721,301,0.14091
174,161,309,238,0.14045
463,159,160,179,0.1399
173,136,449,223,0.1395
836,161,54,54,0.13944
412,197,208,343,0.13875
224,243,182,206,0.13785
161,1,759,421,0.13761
598,257,21,45,0.13631
224,167,231,232,0.13619
287,301,117,51,0.13531
228,84,216,316,0.13486
122,29,364,369,0.13484
436,197,183,108,0.1339
394,169,136,139,0.13348
227,243,508,297,0.13336
228,40,256,362,0.13328
309,98,588,340,0.13296
253,346,60,53,0.1326
498,155,163,57,0.13214
498,122,402,418,0.13192
429,247,307,293,0.13163
226,169,374,317,0.13032
388,1,349,539,0.13011
389,1,261,539,0.1301
316,1,130,118,0.12917
226,243,283,297,0.12881
1,156,622,244,0.12879
499,199,121,124,0.12851
530,76,369,386,0.12811
309,40,315,340,0.12808
561,1,40,52,0.12709
424,197,196,146,0.12684
574,147,49,68,0.12676
442,169,43,32,0.1258
289,297,111,66,0.12549
588,156,35,67,0.12527
160,97,245,308,0.12517
800,162,97,299,0.12485
389,159,338,199,0.12418
844,147,46,68,0.12404
141,239,265,161,0.12366
593,1,143,149,0.12357
589,196,33,112,0.12337
589,199,51,66,0.12311
169,77,457,223,0.12311
785,159,173,381,0.12305
436,157,189,75,0.1223
174,160,120,62,0.12212
174,96,121,172,0.12191
367,245,593,295,0.12185
850,184,28,31,0.12168
228,241,178,299,0.1214
395,84,229,227,0.12105
161,158,369,382,0.12105
347,84,90,39,0.12096
282,1,342,539,0.1207
395,1,525,382,0.12031
501,1,125,207,0.12001
194,140,339,259,0.11979
850,166,40,68,0.11975
147,93,149,116,0.11973
311,318,87,34,0.1196
121,1,175,208,0.11906
850,166,54,48,0.11878
191,43,434,315,0.11861
428,357,529,183,0.11848
316,43,130,76,0.11833
295,342,105,53,0.1181
121,1,503,315,0.11808
283,168,317,224,0.11805
546,160,77,49,0.11762
226,220,230,259,0.11741
507,130,108,43,0.11676
311,341,87,36,0.11666
